Nickname,Followers,Total Favorited,UID,Unique ID,user_feed,percentage_interactions
CrisDevilGamer,5847810,79583757,80554316233,crisdevilgamer7,"[{'statistics': {'aweme_id': '7414439877887970568', 'collect_count': 475, 'comment_count': 285, 'digg_count': 19994, 'download_count': 17, 'play_count': 154027, 'share_count': 64, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '14-09-2024'}, {'statistics': {'aweme_id': '7412225552519679240', 'collect_count': 8556, 'comment_count': 6599, 'digg_count': 354714, 'download_count': 1028, 'play_count': 3849521, 'share_count': 27838, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 3}, 'release_date': '08-09-2024'}, {'statistics': {'aweme_id': '7406304640117067015', 'collect_count': 1459, 'comment_count': 264, 'digg_count': 64024, 'download_count': 29, 'play_count': 1941048, 'share_count': 593, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '23-08-2024'}, {'statistics': {'aweme_id': '7404818635560209682', 'collect_count': 950, 'comment_count': 1042, 'digg_count': 55883, 'download_count': 186, 'play_count': 693037, 'share_count': 3841, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '19-08-2024'}, {'statistics': {'aweme_id': '7404436572831010056', 'collect_count': 496, 'comment_count': 393, 'digg_count': 37220, 'download_count': 18, 'play_count': 808821, 'share_count': 87, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '18-08-2024'}, {'statistics': {'aweme_id': '7404064350119447826', 'collect_count': 2009, 'comment_count': 514, 'digg_count': 104741, 'download_count': 117, 'play_count': 1967477, 'share_count': 1249, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '17-08-2024'}, {'statistics': {'aweme_id': '7402967286031715591', 'collect_count': 3646, 'comment_count': 509, 'digg_count': 210873, 'download_count': 60, 'play_count': 3397235, 'share_count': 397, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '14-08-2024'}, {'statistics': {'aweme_id': '7401117666716454152', 'collect_count': 5766, 'comment_count': 3898, 'digg_count': 358056, 'download_count': 531, 'play_count': 6408041, 'share_count': 16699, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 1}, 'release_date': '09-08-2024'}, {'statistics': {'aweme_id': '7399244174429539592', 'collect_count': 2275, 'comment_count': 598, 'digg_count': 142156, 'download_count': 34, 'play_count': 3693736, 'share_count': 330, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '04-08-2024'}, {'statistics': {'aweme_id': '7398496608406523143', 'collect_count': 2876, 'comment_count': 1237, 'digg_count': 155264, 'download_count': 76, 'play_count': 4802438, 'share_count': 615, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '02-08-2024'}, {'statistics': {'aweme_id': '7397405343682252050', 'collect_count': 8142, 'comment_count': 3253, 'digg_count': 389362, 'download_count': 189, 'play_count': 11413562, 'share_count': 2406, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '30-07-2024'}, {'statistics': {'aweme_id': '7389121937127116050', 'collect_count': 1558, 'comment_count': 609, 'digg_count': 88875, 'download_count': 47, 'play_count': 3058356, 'share_count': 335, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '08-07-2024'}, {'statistics': {'aweme_id': '7388858487348006165', 'collect_count': 840, 'comment_count': 255, 'digg_count': 53165, 'download_count': 19, 'play_count': 1745057, 'share_count': 150, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '07-07-2024'}, {'statistics': {'aweme_id': '7387400574146252052', 'collect_count': 4567, 'comment_count': 3198, 'digg_count': 196382, 'download_count': 700, 'play_count': 3789506, 'share_count': 4972, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '03-07-2024'}, {'statistics': {'aweme_id': '7386988949429816596', 'collect_count': 5132, 'comment_count': 1752, 'digg_count': 282806, 'download_count': 196, 'play_count': 8503059, 'share_count': 1812, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 1}, 'release_date': '02-07-2024'}, {'statistics': {'aweme_id': '7386626837872446725', 'collect_count': 1612, 'comment_count': 340, 'digg_count': 80555, 'download_count': 17, 'play_count': 2734687, 'share_count': 174, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '01-07-2024'}, {'statistics': {'aweme_id': '7385513832938032391', 'collect_count': 6181, 'comment_count': 1770, 'digg_count': 293254, 'download_count': 184, 'play_count': 12539258, 'share_count': 1238, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '28-06-2024'}, {'statistics': {'aweme_id': '7384949891904146709', 'collect_count': 1120, 'comment_count': 513, 'digg_count': 35368, 'download_count': 311, 'play_count': 643408, 'share_count': 395, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '27-06-2024'}, {'statistics': {'aweme_id': '7383650650191695112', 'collect_count': 16690, 'comment_count': 8640, 'digg_count': 475621, 'download_count': 4246, 'play_count': 8027132, 'share_count': 12936, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 2}, 'release_date': '23-06-2024'}, {'statistics': {'aweme_id': '7383290511743864072', 'collect_count': 760, 'comment_count': 432, 'digg_count': 23154, 'download_count': 111, 'play_count': 654980, 'share_count': 491, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '22-06-2024'}, {'statistics': {'aweme_id': '7382905003393961233', 'collect_count': 7616, 'comment_count': 1519, 'digg_count': 341654, 'download_count': 153, 'play_count': 8303709, 'share_count': 1540, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 1}, 'release_date': '21-06-2024'}, {'statistics': {'aweme_id': '7382159465979612436', 'collect_count': 392, 'comment_count': 213, 'digg_count': 15158, 'download_count': 12, 'play_count': 644550, 'share_count': 116, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '19-06-2024'}, {'statistics': {'aweme_id': '7381821304602774791', 'collect_count': 5409, 'comment_count': 1390, 'digg_count': 252312, 'download_count': 159, 'play_count': 8411689, 'share_count': 1315, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 2}, 'release_date': '18-06-2024'}, {'statistics': {'aweme_id': '7381400392757808385', 'collect_count': 16550, 'comment_count': 8402, 'digg_count': 657735, 'download_count': 400, 'play_count': 18726654, 'share_count': 3934, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 1}, 'release_date': '17-06-2024'}, {'statistics': {'aweme_id': '7381036273852550420', 'collect_count': 1325, 'comment_count': 742, 'digg_count': 76937, 'download_count': 70, 'play_count': 2352832, 'share_count': 541, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '16-06-2024'}, {'statistics': {'aweme_id': '7380689876255116564', 'collect_count': 552, 'comment_count': 229, 'digg_count': 22413, 'download_count': 32, 'play_count': 581286, 'share_count': 176, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '15-06-2024'}, {'statistics': {'aweme_id': '7377711351214525704', 'collect_count': 1566, 'comment_count': 616, 'digg_count': 68120, 'download_count': 220, 'play_count': 1071607, 'share_count': 1448, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '07-06-2024'}, {'statistics': {'aweme_id': '7376970418843864340', 'collect_count': 2053, 'comment_count': 726, 'digg_count': 94377, 'download_count': 47, 'play_count': 3226834, 'share_count': 566, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '05-06-2024'}, {'statistics': {'aweme_id': '7376590584632462612', 'collect_count': 2133, 'comment_count': 654, 'digg_count': 66925, 'download_count': 370, 'play_count': 876059, 'share_count': 1099, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '04-06-2024'}, {'statistics': {'aweme_id': '7376228806224366855', 'collect_count': 8507, 'comment_count': 2807, 'digg_count': 372734, 'download_count': 1358, 'play_count': 4445872, 'share_count': 5697, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 2}, 'release_date': '03-06-2024'}, {'statistics': {'aweme_id': '7375869996045438224', 'collect_count': 1040, 'comment_count': 196, 'digg_count': 71223, 'download_count': 96, 'play_count': 998720, 'share_count': 140, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '02-06-2024'}, {'statistics': {'aweme_id': '7375490767596309780', 'collect_count': 1789, 'comment_count': 546, 'digg_count': 108900, 'download_count': 93, 'play_count': 1377027, 'share_count': 164, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 0}, 'release_date': '01-06-2024'}, {'statistics': {'aweme_id': '7323157592455318786', 'collect_count': 18272, 'comment_count': 4322, 'digg_count': 688645, 'download_count': 56, 'play_count': 19908373, 'share_count': 1882, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 4}, 'release_date': '12-01-2024'}, {'statistics': {'aweme_id': '7047403736100080897', 'collect_count': 9121, 'comment_count': 6890, 'digg_count': 1472508, 'download_count': 4200, 'play_count': 20854907, 'share_count': 2242, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 3}, 'release_date': '30-12-2021'}, {'statistics': {'aweme_id': '6957265665166150914', 'collect_count': 22429, 'comment_count': 20152, 'digg_count': 2241086, 'download_count': 26215, 'play_count': 25217479, 'share_count': 15724, 'forward_count': 0, 'lose_count': 0, 'lose_comment_count': 0, 'whatsapp_share_count': 12}, 'release_date': '01-05-2021'}]",1.2548238449216762
